"Date","Price","Open","High","Low","Change %"
"01/01/1988","5.393","5.393","5.393","5.393","0.48%"
"12/01/1987","5.367","5.367","5.367","5.367","-0.76%"
"11/01/1987","5.408","5.408","5.408","5.408","-21.92%"
"10/01/1987","6.926","6.926","6.926","6.926","18.39%"
"09/01/1987","5.850","5.850","5.850","5.850","4.22%"
"08/01/1987","5.613","5.613","5.613","5.613","0.68%"
"07/01/1987","5.575","5.575","5.575","5.575","6.54%"
"06/01/1987","5.233","5.233","5.233","5.233","3.75%"
"05/01/1987","5.044","5.044","5.044","5.044","0.40%"
"04/01/1987","5.024","5.024","5.024","5.024","-3.92%"
"03/01/1987","5.229","5.229","5.229","5.229","-3.95%"
"02/01/1987","5.444","5.444","5.444","5.444","-1.36%"
"01/01/1987","5.519","5.519","5.519","5.519","-4.68%"
"12/01/1986","5.790","5.790","5.790","5.790","2.04%"
"11/01/1986","5.674","5.674","5.674","5.674","0.30%"
"10/01/1986","5.657","5.657","5.657","5.657","3.04%"
"09/01/1986","5.490","5.490","5.490","5.490","0.33%"
"08/01/1986","5.472","5.472","5.472","5.472","-2.43%"
"07/01/1986","5.608","5.608","5.608","5.608","-1.60%"
"06/01/1986","5.699","5.699","5.699","5.699","1.66%"
"05/01/1986","5.606","5.606","5.606","5.606","7.87%"
"04/01/1986","5.197","5.197","5.197","5.197","-10.30%"
"03/01/1986","5.794","5.794","5.794","5.794","-1.93%"
"02/01/1986","5.908","5.908","5.908","5.908","-4.71%"
"01/01/1986","6.200","6.200","6.200","6.200","179.72%"
